vuid,cuid,narrations_in_context,gt_actions,actions_choice_a,actions_choice_b,actions_choice_c,actions_choice_d,clip_start_time,clip_end_time
9930414f-b998-4217-b6b5-aa686236fdf8,9930414f-b998-4217-b6b5-aa686236fdf8~pass_2~454-531,"    00m:02s | #C C puts the receipt on the counter table
    00m:25s | #c c put the knife down
    00m:27s | #c c pick the chopped leek from the chopping board
    00m:28s | #c c hold the chopped leek together
    00m:31s | #c c walk around
    00m:32s | #c c open the tap
    00m:33s | #c c rinse the the chopped leek
    00m:34s | #c c close the tap
    00m:35s | #c c wipe the chopped leek with the hand
    00m:37s | #c c open the tap
    00m:37s | #c c rinse the the chopped leek
    00m:39s | #c c close the tap
    00m:40s | #c c walk around
    00m:41s | #c c put the chopped leek on the chopping board
    00m:42s | #c c pick the leek
    00m:42s | #c c pick the knife
    00m:44s | #c c put put the leek on the chopping board
    00m:45s | #c c cut the leek leaf
    00m:47s | #c c put the leek leaf aside
    00m:48s | #c c cut the leek with a knife
    00m:52s | #c c put the knife down
    00m:53s | #c c walk around
    00m:54s | #c c open the tap
    00m:54s | #c c wash the leek
    01m:00s | #c c close the tap
    01m:01s | #c c shake the leek
    01m:03s | #c c walk around
    01m:04s | #c c pick the knife
    01m:05s | #c c put the leek on the chopping board
    01m:07s | #c c chop the leek with a knife
    01m:21s | #c c move chopped leek
    01m:22s | #c c chop the leek with a knife
    01m:34s | #c c pick the leek
    01m:35s | #c c cut the leek leaf with the knife
    01m:38s | #c c put the chopped leek leaf aside
    01m:42s | #c c cut the leek
    01m:46s | #c c put the knife down
    01m:46s | #c c walk around
    01m:47s | #c c touches the leek
    01m:49s | #c c open the tap
    01m:49s | #c c wash the leek
    01m:53s | #c c close the tap
    01m:54s | #c c shake the leek
    01m:55s | #c c walk around
    01m:57s | #c c pick the knife
    01m:57s | #c c chop the leek with the knife
    02m:18s | #c c put the leek root aside
    02m:18s | #c c pick the leek
    02m:20s | #c c cut the leek root
    02m:21s | #c c put the leek root aside
    02m:27s | #c c cut the leek leaf
    02m:29s | #c c put leek leaf aside
    02m:30s | # c c pick the leek
    02m:33s | #c c put the leek on the chopping board
    02m:34s | #c c chop the leek with a knife
    02m:36s | #c c put the knife down
    02m:36s | #c c walk around
    02m:38s | #c c open the tap
    02m:39s | #c c wash the leek
    02m:43s | #c c close the tap
    02m:44s | #c c shake the leek
    02m:46s | #c c walk around
    02m:47s | #c c pick the knife
    02m:48s | #c c chop the leek
    02m:49s | #c c talk to man x
    03m:05s | #c c put the knife down
    03m:09s | #c c pick the knife
    03m:11s | #c c open the oil
    03m:12s | #c c put oil top on the table
    03m:13s | #c c pour the oil in the pan
    03m:16s | #c c pick the top
    03m:17s | #c c close the oil bottle
    03m:18s | #c c put the oil bottle down
    03m:20s | #c c hold the pan with the left hand
    03m:21s | #c c pick the wooden spoon","C turns on the cooker, puts the pan on the cooker, and adds leeks to the pan.","C walks to the spice rack, picks up salt and pepper, and sprinkles them on the leeks.","C walks to the sink, opens the tap, and rinses the leeks.","C turns on the cooker, puts the pan on the cooker, and adds leeks to the pan.","C picks up the knife, places the leeks on the chopping board, and chops them.",0.7840286,203.30059859999997
0e417ecf-8900-484b-bfb3-ccafef9a185b,0e417ecf-8900-484b-bfb3-ccafef9a185b~pass_1~66-129,"    00m:04s | #C C turns lights off
    00m:06s | #C C opens the door
    00m:08s | #C C walks around
    00m:14s | #C C moves chair
    00m:17s | #C C taps phone
    00m:21s | #C C sits down
    00m:23s | #C C looks at tubes
    00m:25s | #C C puts tubes down
    00m:28s | #C C picks glass
    00m:32s | #C C looks at glass
    00m:39s | #C C washes glass
    00m:47s | #C C wipes glass
    00m:53s | #C C looks at glass
    00m:57s | #C C puts tissue down
    00m:59s | #C C puts down
    01m:01s | #C C wipes glass
    01m:05s | #C C holds glass up
    01m:06s | #C C wipes glass
    01m:11s | #C C rinses glass
    01m:17s | #C C wipes glass
    01m:26s | #C C looks at glass
    01m:31s | #C C puts bottle aside
    01m:34s | #C C puts glass on tissue paper
    01m:38s | #C C puts glass down
    01m:40s | #C C covers container with lid
    01m:42s | #C C picks a liquid gun
    01m:48s | #C C looks at microscope
    01m:52s | #C C moves with chair
    01m:55s | #C C picks a container
    01m:57s | #C C moves with chair
    02m:02s | #C C opens container
    02m:03s | #C C sucks liquid from container with a gun
    02m:04s | #C C picks tube
    02m:07s | #C C sucks liquid in tube
    02m:10s | #C C puts tube down
    02m:11s | #C C picks tube
    02m:12s | #C C opens tube
    02m:16s | #C C sucks liquid in tube
    02m:23s | #C C puts tube down
    02m:25s | #C C puts liquid on the glass
    02m:31s | #C C puts liquid gun in a tin
    02m:35s | #C C picks tube
    02m:37s | #C C puts liquid in tube
    02m:39s | #C C puts tube down
    02m:42s | #C C picks tube
    02m:44s | #C C puts liquid in tube
    02m:49s | #C C puts tube down
    02m:53s | #C C puts liquid on the glass
    02m:56s | #C C puts liquid gun down","C puts glass on the microscope, adjusts microscope, and looks through microscope.","C dims the lights, places the specimen on the glass, and positions the glass under the microscope.","C puts glass on the microscope, adjusts microscope, and looks through microscope.","C picks up a tissue, wipes the glass, and inspects the glass.","C turns on the microscope's settings, adjusts the controls, and tests the calibration with a slide.",274.99348,450.6444
7e512589-aa97-41e8-83d3-af2e83e4fd06,7e512589-aa97-41e8-83d3-af2e83e4fd06~pass_1~785-850,"    00m:12s | #C C puts the hammer down
    00m:14s | #O woman X takes a picture
    00m:15s | #O woman X talks to C
    00m:15s | #C C lifts up the hand
    00m:17s | #C C moves around the site
    00m:18s | #C C takes the cement
    00m:20s | #C C throws the cement on the foundation
    00m:24s | #C C touches the cement
    00m:28s | #C C takes a brick
    00m:31s | #C C touches the cement
    00m:33s | #C C puts the brick on the foundation
    00m:37s | #C C touches the brick
    00m:37s | #C C hammers the brick
    00m:44s | #C C touches the brick
    00m:45s | #C C hammers the brick
    00m:47s | #C C touches the cement
    00m:50s | #C C moves around the site
    00m:51s | #C C touches the bucket
    00m:52s | #C C moves around the site
    00m:53s | #C C takes a brick
    00m:54s | #C C moves around the site
    00m:55s | #C C touches the brick
    00m:56s | #C C moves around the site
    00m:58s | #C C puts the brick on the foundation
    01m:04s | #C C hammers the brick
    01m:07s | #C C touches the bucket
    01m:08s | #C C lifts up the hand
    01m:09s | #C C moves around the site
    01m:21s | #C C takes a brick
    01m:22s | #C C moves around the site
    01m:24s | #C C holds a tape measure
    01m:26s | #C C touches the cement
    01m:30s | #C C measures the brick
    01m:36s | #C C moves around the site
    01m:41s | #C C puts the brick down
    01m:41s | #C C moves around the site
    01m:45s | #C C takes a stone
    01m:46s | #C C moves around the site
    01m:51s | #C C measures the brick
    01m:59s | #C C draws the brick
    02m:04s | #O woman X gives C the brick
    02m:06s | #C C puts the brick down
    02m:07s | #C C takes a chalk
    02m:08s | #C C draws the brick
    02m:11s | #C C throws the chalk away
    02m:12s | #C C lifts up the hand
    02m:14s | #C C moves around the site
    02m:19s | #C C takes the sun glasses
    02m:25s | #C C moves around the site","C takes a grinder machine, cuts the brick multiple times, and finally puts the grinder machine down.","C picks up the brick, places it on the foundation, and steps back.","C walks to the bucket, grabs a trowel, and spreads the cement on the foundation.","C retrieves a spirit level from the toolbox, checks the foundation, and adjusts the sand layer.","C takes a grinder machine, cuts the brick multiple times, and finally puts the grinder machine down.",2982.30479,3130.43368
7e512589-aa97-41e8-83d3-af2e83e4fd06,7e512589-aa97-41e8-83d3-af2e83e4fd06~pass_2~0-67,"    00m:00s | #C C looks at the ground
    00m:00s | #C C adjusts the camera
    00m:01s | #C C turns to the woman X
    00m:07s | #C C walks around the construction
    00m:18s | #C C picks up the bottle
    00m:22s | #C C drinks water from the bottle
    00m:33s | #C C walks around
    00m:44s | #C C picks up gloves
    00m:50s | #C C stands for awhile
    00m:58s | #C C walks to the construction
    01m:04s | #C C kneels down
    01m:06s | #C C levelizes the ground
    01m:08s | #C C picks up the block
    01m:13s | #C C aligns the blocks in the trench
    01m:18s | #C C hits the block with the hummer
    01m:34s | #C C levelizes the ground
    01m:36s | #C C picks up the block
    01m:38s | #C C wipes the block
    01m:39s | #C C aligns the blocks in the trench
    01m:44s | #C C hits the block with the hummer
    01m:48s | #C C levelizes the ground
    01m:51s | #C C picks up the block
    01m:53s | #C C aligns the blocks in the trench
    01m:57s | #C C picks up the hummer
    01m:58s | #C C hits the block with the hummer
    02m:04s | #C C picks up the block
    02m:06s | #C C levelizes the ground
    02m:10s | #C C aligns the blocks in the trench
    02m:10s | #C C lifts up the rope
    02m:14s | #C C hits the block with the hummer
    02m:22s | #C C levelizes the ground
    02m:24s | #C C picks up the block
    02m:27s | #C C lifts up the rope
    02m:28s | #C C aligns the blocks in the trench
    02m:30s | #C C removes the block
    02m:31s | #C C levelizes the ground
    02m:37s | #C C leans back
    02m:42s | #C C aligns the blocks in the trench
    02m:46s | #C C hits the block with the hummer
    02m:53s | #C C lifts right hand
    02m:55s | #C C wipes the right hand on the trouser
    03m:00s | #C C touches the block
    03m:00s | #C C hits the block with the hummer
    03m:04s | #C C levelizes the ground
    03m:07s | #C C picks up the block
    03m:09s | #C C lifts up the rope
    03m:10s | #C C aligns the blocks in the trench
    03m:13s | #C C levelizes the ground
    03m:13s | #C C removes the block
    03m:16s | #C C aligns the blocks in the trench
    03m:18s | #C C picks up the block
    03m:20s | #C C hits the block with the hummer
    03m:26s | #C C levelizes the ground
    03m:28s | #C C picks up the block
    03m:30s | #C C aligns the blocks in the trench
    03m:33s | #C C removes the block
    03m:35s | #C C levelizes the ground","C reaches for the mattock, levelizes the ground, and puts down the mattock.","C reaches for the mattock, levelizes the ground, and puts down the mattock.",C applies mortar between the blocks and presses them together.,C examines the blocks and taps on them with a hammer.,C measures the blocks and adjusts them.,0.0,217.18909
7e512589-aa97-41e8-83d3-af2e83e4fd06,7e512589-aa97-41e8-83d3-af2e83e4fd06~pass_2~107-170,"    00m:03s | #C C puts the brick on the foundation
    00m:08s | #C C digs the ground with the combined hoe and fork
    00m:20s | #C C puts down the mattock
    00m:21s | #C C picks up the block
    00m:23s | #C C removes soil in the trench
    00m:25s | #C C aligns the block
    00m:28s | #C C picks up the hummer
    00m:29s | #C C hits the block
    00m:30s | #C C puts down the hummer
    00m:32s | #C C picks up the block
    00m:34s | #C C aligns the block
    00m:36s | #C C picks up the hummer
    00m:38s | #C C hits the block
    00m:44s | #C C levelizes the ground
    00m:46s | #C C picks up the mattock
    00m:47s | #C C levelizes the ground
    00m:48s | #C C digs the ground
    00m:55s | #C C grabs the rope
    01m:03s | #C C puts away the line pin
    01m:05s | #C C digs the ground
    01m:14s | #C C removes the soil from the trench
    01m:29s | #C C picks up the mattock
    01m:30s | #C C digs the ground
    01m:44s | #C C removes the soil from the trench
    01m:54s | #C C picks up the hummer
    01m:56s | #C C picks up the mattock
    02m:15s | #C C removes the soil from the trench
    02m:22s | #C C wipes the face
    02m:24s | #C C picks up the mattock
    02m:27s | #C C digs the ground
    02m:50s | #C C puts away the mattock
    02m:51s | #C C removes the soil from the trench
    02m:53s | #C C digs the ground
    03m:02s | #C C puts away the mattock
    03m:03s | #C C removes the soil from the trench
    03m:09s | #C C picks up the mattock
    03m:12s | #C C digs the ground
    03m:21s | #C C passes the mattock to the left hand
    03m:23s | #C C digs the ground
    03m:34s | #C C removes the soil from the trench
    03m:40s | #C C picks up the mattock
    03m:42s | #C C removes the mud from mattock
    03m:43s | #C C digs the ground
    03m:51s | #C C removes the mud from mattock
    03m:52s | #C C removes the soil from the trench
    03m:54s | #O woman X squats down
    03m:57s | #C C picks up the mattock","C picks up the block, aligns the block, and hits the block with the hummer.","C loosens the soil with the mattock, adjusts the block, and taps the block with the hammer.","C picks up the block, aligns the block, and hits the block with the hummer.","C picks up the mattock, digs around the block, and levels the ground.","C picks up the level, checks the block's alignment, and adjusts the block's position with the hammer.",543.086,782.41882
f52ff936-bd41-46f0-a1c2-44eb5dd6e575,f52ff936-bd41-46f0-a1c2-44eb5dd6e575~pass_2~673-768,"    00m:07s | #C C withdraws the kitchen towel from the stainless steel bowl
    00m:07s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    00m:08s | #C C stirs the mixture with the serving spoon
    00m:10s | #C C withdraws the kitchen towel from the stainless steel bowl
    00m:12s | #C C lifts the serving spoon
    00m:13s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    00m:13s | #C C stirs the mixture with the serving spoon
    00m:39s | #C C withdraws the kitchen towel from the stainless steel bowl
    00m:39s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    00m:40s | #C C stirs the mixture with the serving spoon
    00m:44s | #C C withdraws the kitchen towel from the stainless steel bowl
    00m:45s | #C C stirs the mixture with the serving spoon
    00m:45s | #C C rests her hand on her lap
    00m:49s | #C C shakes the serving spoon
    00m:51s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    00m:52s | #C C stirs the mixture with the serving spoon
    00m:56s | #C C withdraws the kitchen towel from the stainless steel bowl
    00m:58s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    00m:58s | #C C stirs the mixture with the serving spoon
    01m:04s | #C C withdraws the kitchen towel from the stainless steel bowl
    01m:05s | #C C stirs the mixture with the serving spoon
    01m:07s | #C C stares
    01m:10s | #C C hits the serving spoon on the stainless steel bowl
    01m:12s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    01m:12s | #C C stirs the mixture with the serving spoon
    01m:23s | #C C withdraws the kitchen towel from the stainless steel bowl
    01m:23s | #C C lifts the serving spoon
    01m:24s | #C C stares
    01m:27s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    01m:27s | #C C stirs the mixture with the serving spoon
    01m:33s | #C C let go of the serving spoon
    01m:34s | #C C moves the stainless steel bowl
    01m:35s | #C C rests her hand on her lap
    01m:36s | #C C holds the serving spoon with her right hand
    01m:37s | #C C shakes the serving spoon
    01m:38s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    01m:39s | #C C divides the mixture with the serving spoon
    01m:54s | #C C withdraws the kitchen towel from the stainless steel bowl
    01m:55s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    01m:57s | #C C divides the mixture with the serving spoon
    02m:11s | #C C withdraws the kitchen towel from the stainless steel bowl
    02m:11s | #C C holds the stainless steel bowl with the kitchen towel in her left hand
    02m:12s | #C C divides the mixture with the serving spoon
    02m:21s | #C C withdraws the kitchen towel from the stainless steel bowl
    02m:22s | #C C let go of the serving spoon
    02m:23s | #C C holds the serving spoon in the stainless steel bowl
    02m:24s | #C C stirs the liquid with a serving spoon
    02m:29s | #C C let go of the serving spoon
    02m:31s | #C C wipes her face with the back of her hand
    02m:33s | #C C rests her hand on her lap
    02m:37s | #C C touches the stainless steel bowl
    02m:40s | #C C rests her right hand on her lap
    02m:41s | #C C stares
    03m:00s | #C C turns the gas knob with her left hand
    03m:07s | #C C holds the gas knob with her right hand
    03m:13s | #C C holds the serving spoon
    03m:14s | #C C stirs the liquid with a serving spoon
    03m:23s | #C C lifts the liquid in the serving spoon
    03m:28s | #C C holds the serving spoon above the stainless steel bowl
    03m:31s | #C C let go of the serving spoon
    03m:33s | #C C picks the steel bowl","C dips her hand in the liquid, touches and takes the mixture, and molds it into rice balls.","C grabs a jug of water, pours water into the mixture, and mixes it.","C reaches for the seasoning, sprinkles seasoning into the bowl, and stirs the mixture.","C grips the serving spoon, stirs the mixture, and lifts the spoon to check consistency.","C dips her hand in the liquid, touches and takes the mixture, and molds it into rice balls.",3517.4540286,3725.4966486
254e8485-eb84-461a-aed5-a71716588fad,254e8485-eb84-461a-aed5-a71716588fad~pass_2~241-313,"    00m:17s | #C C puts a spoon on a chopping board
    00m:20s | #C C opens a fridge
    00m:32s | #C C picks a trash bucket
    00m:33s | #C C walks in the kitchen
    00m:35s | #C C puts a trash bucket on the floor
    00m:36s | #C C checks the garbage in a trash bucket
    00m:41s | #C C picks eggs on a tray
    00m:47s | #C C hits an egg on a cooker
    00m:48s | #C C pours egg in a fraying pan
    00m:53s | #C C puts an egg shell in a trash bucket
    00m:54s | #C C hits an egg on a cooker
    00m:56s | #C C pours egg in a fraying pan
    01m:00s | #C C puts an egg shell in a trash bucket
    01m:02s | #C C wipes hands on a towel
    01m:03s | #C C picks a spoon on a chopping board
    01m:04s | #C C stirs in the eggs on a frying pan
    01m:19s | #C C hits on the egg in a pan
    01m:32s | #C C touches the handle of a frying pan
    01m:33s | #C C puts a spoon on a frying pan
    01m:34s | #C C walks in a kitchen
    01m:35s | #C C picks a remote on a table
    01m:40s | #C C opens a cabinet
    01m:42s | #C C touches on a knee
    01m:46s | #C C moves a plastic tin in a cabinet
    01m:50s | #C C picks a mat in the cabinet
    01m:51s | #C C closes the cabinet
    01m:52s | #C C walks in a kitchen
    01m:57s | #C C spreads a mat on a table
    02m:00s | #C C drags a table on the floor
    02m:03s | #C C walks in a room
    02m:06s | #C C dials a remote
    02m:09s | #C C puts a remote on a table
    02m:10s | #C C walks in a room
    02m:16s | #C C turns the eggs in a frying pan
    02m:34s | #C C smears the spoon on the frying pan
    02m:36s | #C C aligns the eggs in a frying pan
    02m:47s | #C C turns the eggs in a frying pan","C puts eggs on a plate, removes eggs from the edges of the frying pan, and puts a spoon on a plate.","C opens a spice rack, selects a seasoning, and sprinkles it over the eggs.","C picks herbs, chops them, and sprinkles them over the eggs.","C turns up the stove heat, stirs the eggs, and checks the eggs.","C puts eggs on a plate, removes eggs from the edges of the frying pan, and puts a spoon on a plate.",1097.6043409546633,1278.1723509546632
6eb083c4-a7dc-454b-84bc-2f0d8a69dffe,6eb083c4-a7dc-454b-84bc-2f0d8a69dffe~pass_2~1-60,"    00m:04s | #C C connects the machine
    00m:07s | #C C opens the window
    00m:09s | #C C opens the deep fryer
    00m:23s | #C C connects the deep fryer with its handle
    00m:25s | #C C lifts up the deep fryer
    00m:36s | #C C removes dirt from the deep fryer
    00m:52s | #C C picks up the dirt from the counter
    00m:55s | #C C disposes the dirt into a bin
    00m:57s | #C C washes his hand
    01m:03s | #C C cuts off a piece of the kitchen towel
    01m:06s | #C C tears the towel into two
    01m:09s | #C C puts a piece of the towel on the counter
    01m:14s | #C C wipes on the counter with the kitchen towel
    01m:19s | #C C tightens the knobs
    01m:23s | #C C disposes the kitchen towel
    01m:24s | #C C opens the fridge
    01m:27s | #C C takes out a plate from the fridge
    01m:30s | #C C places the plate on the counter
    01m:31s | #C C puts another plate on the counter
    01m:36s | #C C opens the fridge
    01m:46s | #C C takes out containers from the fridge
    01m:56s | #C C places the containers on the counter
    02m:03s | #C C closes the fridge
    02m:09s | #C C pushes the bin
    02m:16s | #C C opens the drawer
    02m:21s | #C C attaches the button on the fridge
    02m:23s | #C C picks bottles from the drawer
    02m:40s | #C C closes the drawer
    02m:42s | #C C places the bottles on the counter
    02m:45s | #C C opens the fridge
    02m:47s | #C C picks up a bottle from the fridge
    02m:49s | #C C picks up another bottle from the fridge
    02m:52s | #C C puts the bottles on the counter
    02m:54s | #C C opens a container
    02m:54s | #C C places the container on the counter
    02m:55s | #C C opens the drawer
    02m:57s | #C C picks out a spoon from them drawer
    02m:59s | #C C picks a container from the counter
    03m:01s | #C C opens a cupboard
    03m:03s | #C C picks out a container from the cupboard
    03m:06s | #C C closes the cupboard with the left leg
    03m:06s | #C C reads on the container
    03m:09s | #C C opens one of the containers
    03m:19s | #C C pushes the bottle aside on the counter
    03m:23s | #C C places the spoon on the counter
    03m:29s | #C C places a plate on the counter
    03m:43s | #C C picks up the container from the counter
    03m:44s | #C C opens the container","C pours flour into a bowl, unwraps the chicken, and coats the chicken pieces in flour.","C mixes spices in a bowl, adds oil, dips chicken into the mixture, and places it in a container.","C pours flour into a bowl, unwraps the chicken, and coats the chicken pieces in flour.","C picks up spices, sprinkles them on the chicken, and rubs them into the meat.","C places chicken on a plate, sets the microwave timer, and starts the microwave.",4.3290486,225.51355859999998
cd8590b6-4c27-4932-9ccf-501380d35b14,cd8590b6-4c27-4932-9ccf-501380d35b14~pass_1~455-543,"    00m:19s | #C C gathers the chopped spring onions with the knife and his left hand.
    00m:20s | #C C moves the chopped spring onions across the chopping board with the knife in his right hand.
    00m:24s | #C C slides the knife across the chopping board with his right hand.
    00m:26s | #C C drops the knife on the chopping board with his right hand.
    00m:30s | #C C walks towards a microwave
    00m:31s | #C C operates the microwave with his right hand.
    00m:32s | #C C opens the microwave with his left hand.
    00m:34s | #C C removes a bowl of meat from the microwave with his right hand.
    00m:36s | #C C closes the microwave with his left hand.
    00m:37s | #C C drops the bowl of meat on a kitchen counter with his right hand.
    00m:39s | #C C operates the microwave with his right hand.
    00m:41s | #C C picks up the bowl of meat from the counter with his right hand.
    00m:42s | #C C walks towards a kitchen sink.
    00m:44s | #C C drops the bowl of meat on the counter with his right hand.
    00m:46s | #C C picks up the meat from the bowl with his right hand.
    00m:47s | #C C rotates the meat in the bowl with his right hand
    00m:47s | #C C drops the meat into the bowl with his right hand.
    00m:48s | #C C picks up the bowl with his left hand.
    00m:48s | #C C opens a tap on the kitchen sink with his right hand.
    00m:49s | #C C fills the bowl of meat with water from the tap.
    00m:53s | #C C closes the tap with his right hand.
    00m:54s | #C C drops the bowl of meat on the counter with his left hand.
    00m:55s | #C C picks up a sieve from the sink with his right hand.
    00m:56s | #C C holds the sieve with both hands.
    00m:57s | #C C turns over the sieve with his left hand.
    00m:57s | #C C opens the tap with his right hand.
    00m:58s | #C C rinses the sieve with water from the tap.
    01m:08s | #C C grabs a bowl from the sink with his right hand.
    01m:09s | #C C pours out water from the bowl into the sink.
    01m:11s | #C C rinses the bowl with her left hand.
    01m:14s | #C C puts the sieve into the bowl with his left hand.
    01m:15s | #C C transfers the bowl and sieve to his left hand.
    01m:15s | #C C closes the tap with his right hand.
    01m:17s | #C C wipes off water from the bowl and sink with both hands.
    01m:19s | #C C drops the bowl and sieve on the kitchen counter with his left hand.
    01m:21s | #C C moves the bowl of meat towards the sink with his left hand.
    01m:22s | #C C drains out the water in the bowl with both hands.
    01m:26s | #C C drops the bowl on the counter with both hands
    01m:28s | #C C moves the chopping board on the kitchen counter with his left hand.
    01m:30s | #C C moves a stainless plate on the counter with both hands.
    01m:31s | #C C grabs a plastic bag on the counter with his left hand.
    01m:31s | #C C ties the plastic bag with both hands.
    01m:38s | #C C drops the tied plastic bag on the counter with his right hand.
    01m:39s | #C C grabs another plastic bag on the counter with both hands.
    01m:40s | #C C ties the plastic bag with both hands.
    01m:48s | #C C grabs the first tied plastic bag with both hands.
    01m:50s | #C C grabs both plastic bags with his left hand.
    01m:52s | #C C opens a fridge with his right hand.
    01m:54s | #C C puts the two plastic bags into the fridge with his left hand.
    01m:57s | #C C closes the fridge.
    01m:59s | #C C walks towards the sink.
    02m:00s | #C C opens the tap with his right hand.
    02m:01s | #C C rinses his hands with water from the tap.
    02m:05s | #C C closes the tap with his right hand.
    02m:08s | #C C picks up the bowl of meat from the counter with his left hand.
    02m:09s | #C C drops the bowl of meat on the counter.
    02m:10s | #C C grabs the knife from the chopping board with his left hand.
    02m:10s | #C C touches the bowl of meat with his right hand.
    02m:13s | #C C touches the meat in the bowl with his left hand.
    02m:19s | #C C turns the meat in the bowl with his left hand.
    02m:20s | #C C touches the meat in the bowl with his right hand.
    02m:23s | #C C moves the stainless plate on the counter with his left hand.
    02m:24s | #C C grabs the knife on the chopping board with his right hand.
    02m:25s | #C C gathers the chopped spring onion on the chopping board with his left hand and the knife in his right hand.
    02m:28s | #C C puts the chopped spring onions into a plate with his left hand.
    02m:31s | #C C gathers the remaining chopped spring onion on the chopping board with his left hand and the knife in his right hand.
    02m:32s | #C C puts the chopped spring onions into a plate with his left hand.
    02m:35s | #C C drops the knife on the chopping board with his right hand.
    02m:38s | #C C moves the stainless plate on the counter with his left hand.
    02m:39s | #C C grabs the meat in the bowl with his right hand.
    02m:41s | #C C lets go of the meat in his right hand.
    02m:42s | #C C carries the bowl of meat with his left hand.
    02m:43s | #C C opens the tap with his right hand.
    02m:44s | #C C fills the bowl of meat with water from the tap.
    02m:44s | #C C closes the tap with his right hand.
    02m:45s | #C C drains the water in the bowl into the sink with both hands.
    02m:48s | #C C drops the bowl on the counter with his left hand.
    02m:49s | #C C picks up the meat from the bowl with his right hand.
    02m:50s | #C C grabs the knife on the chopping board with his left hand.
    02m:52s | #C C turns the knife on the chopping board with his left hand.
    02m:53s | #C C drops the meat on the chopping board with his right hand.
    02m:53s | #C C transfers the knife to his right hand.
    02m:55s | #C C holds the meat on the chopping board with his left hand.
    02m:58s | #C C cuts the meat with the knife in his right hand.
    03m:02s | #C C chops the meat on the chopping board with the knife in his right hand.","C cuts the meat into two halves, chops the first half, and then chops the second half.","C places meat on a plate, covers it, and stores it in the refrigerator.","C cuts the meat into two halves, chops the first half, and then chops the second half.","C mixes spices in a bowl, rubs them on the meat, and places the meat in a bag in the refrigerator.","C grabs a meat tenderizer, pounds the meat, and sprinkles seasoning on it.",1369.8891242879968,1551.8473042879966
0e0d6704-1c6c-4a62-bc97-cc55658cf8ac,0e0d6704-1c6c-4a62-bc97-cc55658cf8ac~pass_2~0-116,"    00m:00s | #C C walks around the kitchen
    00m:02s | #C C picks board
    00m:04s | #C C walks around the kitchen
    00m:05s | #C C puts board on table
    00m:06s | #C C puts flour on board
    00m:08s | #C C puts dough on board
    00m:11s | #C C picks paper from shelf
    00m:15s | #C C folds paper
    00m:21s | #C C covers the doughs on table
    00m:23s | #C C carries the board
    00m:24s | #C C puts the board on the shelf
    00m:25s | #C C looks around the kitchen
    00m:28s | #C C pulls one of the shelfs
    00m:31s | #C C puts the shelf on the table
    00m:33s | #C C pulls shelf
    00m:34s | #C C scoops flour
    00m:34s | #C C pours flour in the dough machine
    00m:44s | #C C closes the drawer
    00m:46s | #C C scoops flour
    00m:48s | #C C pours flour in the dough machine
    00m:50s | #C C pushes the suck under the table
    00m:51s | #C C walks around the kitchen
    00m:52s | #C C opens machine
    00m:55s | #C C scoops flour
    00m:56s | #C C spreads flour in the machine
    00m:59s | #C C kicks container
    00m:59s | #C C spreads flour in the machine
    01m:02s | #C C carries dough from table
    01m:05s | #C C puts dough in the machine
    01m:06s | #C C spread dough in the machine
    01m:09s | #C C scoops flour
    01m:10s | #C C spreads flour on dough
    01m:12s | #C C spread dough in the machine
    01m:14s | #C C closes machine
    01m:15s | #C C divides dough in machine
    01m:18s | #C C opens machine
    01m:21s | #C C carries dough
    01m:23s | #C C throws dough on table
    01m:24s | #C C carries dough
    01m:25s | #C C throws dough on table
    01m:26s | #C C scoops flour
    01m:27s | #C C adjust machine
    01m:28s | #C C spreads flour in the machine
    01m:30s | #C C carries dough from table
    01m:33s | #C C puts dough in the machine
    01m:34s | #C C spread dough in the machine
    01m:37s | #C C scoops flour
    01m:37s | #C C pours flour in the dough machine
    01m:39s | #C C spread dough in the machine
    01m:43s | #C C closes machine
    01m:44s | #C C divides dough in machine
    01m:48s | #C C opens machine
    01m:51s | #C C picks flour
    01m:54s | #C C picks bucket
    01m:56s | #C C pours flour in bucket
    02m:05s | #C C moves the bag
    02m:07s | #C C walks around the kitchen
    02m:08s | #C C picks dough from the table
    02m:09s | #C C adjusts board
    02m:11s | #C C spreads flour on table
    02m:19s | #C C spreads dough in flour
    02m:28s | #C C arranges dough on board
    02m:30s | #C C spreads dough in flour
    02m:36s | #C C arranges dough on board
    02m:37s | #C C spreads dough in flour
    02m:44s | #C C arranges dough on board
    02m:44s | #C C spreads dough in flour
    02m:52s | #C C arranges dough on board
    02m:54s | #C C rolls dough on table
    03m:17s | #C C arranges dough on board","C picks dough, rolls it on the table, and spreads flour on it.","C mixes yeast with water, kneads it into the dough, and sets the dough aside to rise.","C picks dough, rolls it on the table, and spreads flour on it.","C spreads the dough on the table, lets it dry, and flips it over.","C cuts the dough, arranges it on a tray, and places the tray in the oven.",523.1,721.58368
